A_KEY_TIME_MEAN,BOTH_DEV_CC_COUNT,GAP_D1,GAP_D5,GAP_SD,KEY_COUNT,KEY_TIME,MANY_KEYS_BY_KEY_PRESSED,MOUSE_COUNT,MOUSE_DDIR_D1,MOUSE_DDIR_D2,MOUSE_DDIR_D3,MOUSE_DIR_D1,MOUSE_DIR_D5,MOUSE_DIR_D6,MOUSE_DIST_D1,MOUSE_DIST_D2,MOUSE_DIST_D3,MOUSE_DIST_D4,MOUSE_DIST_D5,MOUSE_DIST_D6,MOUSE_DIST_D7,MOUSE_GAP_D1,MOUSE_GAP_D2,MOUSE_GAP_D3,MOUSE_SPEED_D1,MOUSE_SPEED_D2,MOUSE_SPEED_D3,MOUSE_SPEED_D5,MULTIPLE_KEYS_DOWN,MULTIPLE_KEYS_DOWN_D1,MULTIPLE_KEYS_UP,MULTIPLE_KEYS_UP_D1
0.089,0.143,0.067,0.102,1.735,1977.0,0.1,0.638,212,0.322,0.076,0.016,41.204,218.306,221.204,0.0,0.0,0.0,0.0,0.0,422.225,550.073,0.002,0.003,0.124,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
0.089,0.143,0.067,0.102,1.724,2002.0,0.1,0.63,212,0.322,0.076,0.016,41.204,218.306,221.204,0.0,0.0,0.0,0.0,0.0,422.225,550.073,0.002,0.003,0.124,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
0.089,0.14,0.067,0.102,1.715,2024.0,0.1,0.623,214,0.317,0.075,0.016,41.204,218.306,221.204,0.0,0.0,0.0,0.0,0.0,422.225,550.073,0.002,0.003,0.124,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.089,0.14,0.067,0.102,1.725,2053.0,0.1,0.614,216,0.317,0.075,0.016,41.204,218.306,221.204,0.0,0.0,0.0,0.0,0.0,422.225,535.493,0.002,0.003,0.124,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
0.089,0.159,0.067,0.102,1.724,2072.0,0.1,0.609,220,0.311,0.074,0.015,41.204,218.306,221.204,0.0,0.0,0.0,0.0,0.0,422.225,535.086,0.002,0.003,0.124,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0.089,0.159,0.067,0.102,1.712,2101.0,0.1,0.6,220,0.311,0.074,0.015,41.204,218.306,221.204,0.0,0.0,0.0,0.0,0.0,422.225,535.086,0.002,0.003,0.124,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
0.078,0.0,0.055,0.113,1.124,130.0,0.1,0.008,49,0.073,0.161,0.129,61.327,132.647,138.366,0.0,0.0,0.0,0.0,0.0,0.0,5.385,0.001,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.076,0.0,0.053,0.109,1.063,153.0,0.1,0.007,52,0.069,0.153,0.171,61.327,115.665,138.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.079,0.0,0.053,0.113,1.013,176.0,0.1,0.006,54,0.069,0.153,0.171,61.327,115.665,138.366,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.001,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.079,0.0,0.053,0.113,1.085,183.0,0.1,0.005,60,0.063,0.162,0.154,61.327,115.665,138.366,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.001,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.079,0.0,0.053,0.113,1.05,199.0,0.1,0.005,63,0.06,0.196,0.148,61.327,115.665,138.366,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.001,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.079,0.0,0.053,0.113,1.03,208.0,0.1,0.005,67,0.054,0.206,0.134,61.327,115.665,138.366,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.001,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.079,0.0,0.053,0.113,1.046,224.0,0.1,0.004,69,0.054,0.206,0.134,61.327,115.665,138.366,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.001,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,0.0,0.053,0.113,1.024,239.0,0.1,0.004,75,0.052,0.198,0.166,61.327,114.034,132.647,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.001,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,0.0,0.053,0.113,1.012,245.0,0.1,0.004,79,0.048,0.204,0.151,61.327,114.034,132.647,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.001,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.055,0.113,1.066,257.0,0.1,0.004,84,0.047,0.211,0.149,61.327,114.034,132.647,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.001,0.003,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.079,0.0,0.055,0.113,1.049,269.0,0.1,0.004,87,0.046,0.204,0.178,61.327,114.034,114.034,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.002,0.003,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08,0.0,0.055,0.113,1.033,277.0,0.1,0.004,91,0.043,0.19,0.182,61.327,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.002,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.055,0.113,1.382,278.0,0.1,0.004,93,0.043,0.19,0.182,61.327,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.079,0.0,0.055,0.113,1.416,282.0,0.0,0.004,93,0.043,0.19,0.182,61.327,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.079,0.0,0.055,0.113,1.389,296.0,0.1,0.003,96,0.041,0.184,0.207,61.327,114.034,132.647,0.0,0.0,0.0,0.0,0.0,0.0,12.042,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.079,0.0,0.055,0.113,1.365,308.0,0.1,0.003,97,0.078,0.177,0.199,61.327,114.034,132.647,0.0,0.0,0.0,0.0,0.0,0.0,18.111,0.002,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.079,0.0,0.055,0.113,1.782,309.0,0.1,0.003,105,0.073,0.165,0.185,61.327,118.757,138.366,0.0,0.0,0.0,0.0,0.0,0.0,18.111,0.001,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.079,0.0,0.055,0.113,1.781,315.0,0.1,0.003,105,0.073,0.165,0.185,61.327,118.757,138.366,0.0,0.0,0.0,0.0,0.0,0.0,18.111,0.001,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.079,0.0,0.055,0.113,1.751,327.0,0.1,0.003,109,0.087,0.188,0.176,49.794,114.034,132.647,0.0,0.0,0.0,0.0,0.0,0.0,25.807,0.001,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.079,0.0,0.055,0.113,1.746,342.0,0.1,0.003,117,0.081,0.202,0.163,49.794,114.034,132.647,0.0,0.0,0.0,0.0,0.0,0.0,25.807,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.078,0.0,0.056,0.113,1.736,348.0,0.1,0.003,124,0.126,0.175,0.142,49.794,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,46.271,0.002,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.077,0.0,0.056,0.109,1.714,367.0,0.1,0.003,129,0.124,0.188,0.139,49.794,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,25.807,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.077,0.0,0.056,0.109,1.731,372.0,0.1,0.003,135,0.119,0.181,0.148,49.794,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,46.271,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.076,0.0,0.055,0.109,1.681,395.0,0.1,0.003,136,0.118,0.19,0.146,49.794,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,46.271,0.002,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.076,0.0,0.055,0.109,1.673,400.0,0.0,0.003,145,0.131,0.181,0.143,43.727,114.034,132.647,0.0,0.0,0.0,0.0,0.0,0.0,46.271,0.002,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.0,0.055,0.109,1.668,419.0,0.1,0.002,150,0.129,0.178,0.155,43.727,114.034,132.647,0.0,0.0,0.0,0.0,0.0,0.0,46.271,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.075,0.0,0.055,0.109,1.68,425.0,0.1,0.002,159,0.124,0.184,0.149,43.727,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,46.271,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.074,0.0,0.055,0.109,1.649,443.0,0.1,0.002,162,0.123,0.193,0.147,43.727,114.034,132.647,0.0,0.0,0.0,0.0,0.0,0.0,46.271,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.074,0.0,0.055,0.106,1.656,450.0,0.1,0.002,168,0.118,0.185,0.157,43.727,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,46.271,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.073,0.0,0.053,0.101,1.609,479.0,0.1,0.002,172,0.14,0.177,0.166,43.727,114.034,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.073,0.0,0.055,0.101,1.608,495.0,0.1,0.002,181,0.134,0.171,0.173,43.727,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,25.807,0.002,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.073,0.0,0.055,0.101,1.625,501.0,0.1,0.002,189,0.129,0.166,0.176,43.727,114.034,138.366,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.073,0.0,0.055,0.101,1.613,512.0,0.1,0.002,192,0.127,0.178,0.173,43.727,113.199,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.073,0.0,0.055,0.101,1.588,530.0,0.1,0.004,192,0.127,0.178,0.173,43.727,113.199,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.003,0.004,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
0.073,0.0,0.055,0.101,1.587,530.0,0.2,0.004,196,0.124,0.18,0.168,43.727,113.199,138.366,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.073,0.0,0.055,0.101,1.601,546.0,0.0,0.004,201,0.122,0.191,0.166,43.727,113.199,130.815,0.0,0.0,0.0,0.0,0.0,0.0,44.777,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.053,0.102,1.579,562.0,0.1,0.005,202,0.137,0.188,0.164,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.055,0.104,1.586,573.0,0.1,0.005,210,0.132,0.182,0.171,43.727,106.876,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.055,0.106,1.569,586.0,0.1,0.007,211,0.131,0.187,0.17,43.727,106.876,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.053,0.106,1.58,601.0,0.1,0.007,219,0.128,0.192,0.166,43.727,113.199,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.053,0.106,1.557,620.0,0.1,0.008,220,0.127,0.198,0.164,43.727,106.876,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.053,0.106,1.565,638.0,0.4,0.009,231,0.122,0.205,0.158,43.727,106.876,130.815,0.0,0.0,0.0,0.0,0.0,0.0,41.183,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.053,0.104,1.552,649.0,0.1,0.009,232,0.12,0.202,0.156,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.053,0.104,1.564,651.0,0.0,0.009,238,0.131,0.196,0.152,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.053,0.106,1.579,661.0,0.1,0.009,246,0.13,0.205,0.15,49.794,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.053,0.106,1.566,673.0,0.2,0.01,247,0.16,0.198,0.145,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.0,0.055,0.109,1.606,684.0,0.1,0.01,255,0.152,0.197,0.138,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.076,0.0,0.055,0.109,1.594,695.0,0.2,0.012,256,0.151,0.201,0.137,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.0,0.055,0.109,1.635,708.0,0.1,0.011,267,0.147,0.206,0.134,43.727,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.076,0.0,0.055,0.109,1.621,721.0,0.2,0.012,268,0.146,0.211,0.133,43.727,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.076,0.0,0.055,0.109,1.631,735.0,0.1,0.012,279,0.142,0.216,0.13,49.794,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,41.183,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.076,0.0,0.055,0.109,1.623,747.0,0.1,0.013,279,0.142,0.216,0.13,49.794,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,41.183,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.076,0.0,0.054,0.109,1.607,763.0,0.1,0.013,280,0.153,0.213,0.128,43.727,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.076,0.0,0.054,0.109,1.619,776.0,0.1,0.013,288,0.149,0.208,0.134,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.076,0.0,0.053,0.106,1.597,799.0,0.1,0.014,289,0.148,0.212,0.133,43.727,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.076,0.0,0.053,0.106,1.597,799.0,0.1,0.014,292,0.145,0.208,0.13,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.076,0.0,0.054,0.109,280.219,818.0,0.1,0.015,297,0.144,0.215,0.129,43.727,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.077,0.0,0.054,0.109,279.281,823.0,0.2,0.015,301,0.166,0.202,0.122,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.076,0.0,0.054,0.109,276.523,840.0,0.0,0.014,306,0.165,0.201,0.128,43.727,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.077,0.0,0.054,0.109,274.649,851.0,0.2,0.015,307,0.174,0.199,0.126,43.727,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.077,0.0,0.055,0.109,272.496,865.0,0.1,0.015,318,0.169,0.202,0.123,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.077,0.0,0.055,0.109,271.088,874.0,0.1,0.016,318,0.169,0.202,0.123,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.077,0.0,0.055,0.109,270.547,877.0,0.1,0.016,322,0.167,0.199,0.126,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.077,0.0,0.055,0.109,268.338,892.0,0.4,0.017,327,0.166,0.198,0.131,43.727,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.077,0.0,0.055,0.109,266.697,903.0,0.1,0.017,333,0.17,0.194,0.129,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.076,0.0,0.055,0.106,263.791,923.0,0.1,0.017,339,0.168,0.194,0.127,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.076,0.0,0.055,0.106,262.232,934.0,0.1,0.017,348,0.173,0.191,0.125,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.076,0.0,0.055,0.106,261.046,942.0,0.1,0.017,355,0.188,0.181,0.125,32.55,113.106,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.076,0.0,0.055,0.109,259.06,957.0,0.1,0.017,360,0.186,0.18,0.131,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.076,0.0,0.055,0.106,257.583,968.0,0.0,0.017,366,0.182,0.18,0.128,43.727,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.075,0.0,0.055,0.106,255.674,982.0,0.1,0.016,370,0.184,0.175,0.123,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.0,0.055,0.106,253.871,996.0,0.1,0.016,376,0.181,0.172,0.126,32.55,99.36,138.366,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075,0.0,0.055,0.106,252.606,1006.0,0.1,0.016,387,0.191,0.166,0.124,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.075,0.0,0.054,0.106,251.298,1017.0,0.1,0.016,390,0.19,0.17,0.123,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.075,0.0,0.054,0.106,249.283,1033.0,0.1,0.015,394,0.195,0.167,0.121,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.055,0.106,247.552,1048.0,0.1,0.015,399,0.194,0.171,0.12,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.055,0.106,245.625,1064.0,0.0,0.015,400,0.198,0.17,0.12,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.054,0.106,244.138,1077.0,0.1,0.015,406,0.195,0.167,0.123,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.055,0.106,242.957,1088.0,0.1,0.015,408,0.195,0.167,0.123,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.055,0.106,241.902,1097.0,0.1,0.015,412,0.211,0.159,0.117,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.055,0.106,240.644,1109.0,0.1,0.014,414,0.211,0.159,0.117,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.055,0.106,238.82,1126.0,0.1,0.014,417,0.21,0.158,0.123,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.074,0.0,0.055,0.106,238.291,1131.0,0.1,0.014,429,0.218,0.153,0.118,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.054,0.106,237.296,1140.0,0.1,0.014,429,0.218,0.153,0.118,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.074,0.0,0.055,0.106,236.314,1150.0,0.1,0.014,432,0.217,0.157,0.117,32.55,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.055,0.104,234.938,1163.0,0.1,0.014,433,0.226,0.155,0.116,29.805,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.055,0.104,233.985,1173.0,0.1,0.014,438,0.223,0.153,0.115,29.805,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.054,0.104,232.502,1188.0,0.1,0.013,441,0.222,0.157,0.114,29.805,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.074,0.0,0.054,0.104,231.481,1198.0,0.1,0.013,445,0.218,0.159,0.112,29.805,99.36,127.875,0.0,0.0,0.0,0.0,0.0,0.0,54.129,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.054,0.104,229.667,1217.0,0.1,0.014,450,0.217,0.158,0.111,29.805,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.073,0.0,0.054,0.104,229.103,1223.0,0.1,0.014,455,0.214,0.156,0.113,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.073,0.0,0.054,0.104,227.482,1241.0,0.1,0.015,459,0.213,0.162,0.112,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.073,0.0,0.053,0.104,226.57,1251.0,0.1,0.014,459,0.213,0.162,0.112,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.073,0.0,0.053,0.104,226.164,1255.0,0.1,0.014,463,0.21,0.16,0.114,32.55,111.615,130.815,0.0,0.0,0.0,0.0,0.0,0.0,52.802,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.073,0.0,0.053,0.104,224.427,1275.0,0.1,0.015,468,0.209,0.159,0.12,32.55,111.615,130.815,0.0,0.0,0.0,0.0,0.0,0.0,54.129,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.073,0.0,0.053,0.104,223.682,1283.0,0.1,0.015,472,0.211,0.157,0.118,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,54.129,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.073,0.0,0.053,0.104,222.6,1296.0,0.0,0.015,474,0.211,0.157,0.118,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,54.129,0.002,0.002,0.004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.073,0.0,0.053,0.104,221.196,1312.0,0.1,0.014,478,0.21,0.156,0.125,32.55,99.36,130.815,0.0,0.0,0.0,0.0,0.0,0.0,54.129,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
